segment_id,osm_id,segment_polyline,segment_geometry,segment_centroid,BLOCKID10,num_spaces,rate_card,weekday_averages,weekend_averages
4042606681143661227,130889757_0,gnllFjefuMg@?,"LINESTRING(-77.041664 38.899082, -77.041664 38.89928)",POINT(-77.041664 38.899181),110010108002000,0,Bus Stop: No Parking,"71,69,68,69,69,68,64,0,0,0,0,29,29,34,42,50,60,0,0,0,85,90,93,93","81,85,86,88,87,88,85,84,83,76,68,63,61,62,64,66,71,76,80,81,83,86,87,88"
-3295141613897321726,50797102_1,yholFbdguMJ?,"LINESTRING(-77.046584 38.913569, -77.046584 38.913515)",POINT(-77.046584 38.913542),110010055001001,0,No Parking,"82,81,81,81,83,85,86,84,80,71,54,51,52,56,63,65,67,64,63,64,67,72,77,80","76,80,81,83,82,84,82,81,81,74,65,59,58,58,61,62,64,66,67,65,66,72,74,75"
8958954656774419544,130889721_3,opnlFp_guM?P,"LINESTRING(-77.045852 38.909681, -77.045945 38.909681)",POINT(-77.0458985 38.9096810000092),110010055001015,0,Bus Stop: No Parking,"46,45,44,45,47,48,43,26,21,16,14,21,23,27,28,34,35,0,0,0,53,63,73,76","50,52,51,50,53,55,56,50,50,42,30,25,25,26,27,29,35,34,36,35,39,50,60,63"
-409790261622065479,131520229_3,usnlFbdguMH?,"LINESTRING(-77.046584 38.910193, -77.046584 38.910139)",POINT(-77.046584 38.910166),110010055001015,0,No Parking,"60,59,58,59,61,63,59,47,41,29,19,20,24,25,29,35,39,39,41,50,67,74,81,85","60,62,63,64,67,68,66,61,60,49,34,29,30,31,33,35,40,42,46,47,48,61,67,70"
3011060628505984813,589905707_0,cunlFpqguMC?,"LINESTRING(-77.048734 38.910423, -77.048734 38.910436)",POINT(-77.048734 38.9104295),110010055001016,0,No Parking,"71,71,71,71,73,74,71,68,56,45,32,32,34,40,49,60,66,0,0,0,66,74,81,84","71,74,74,76,78,78,77,75,73,64,49,43,42,43,45,48,52,55,57,58,59,67,73,75"
1392251342738550527,130889721_4,opnlF|dguM?J,"LINESTRING(-77.046711 38.909681, -77.046769 38.909681)",POINT(-77.04674 38.9096810000036),110010055001017,0,No Parking,"43,43,42,43,44,46,42,29,24,18,19,18,20,23,26,30,21,22,23,37,50,62,70,74","46,47,46,47,51,53,52,49,47,37,24,21,21,22,23,26,29,32,34,33,39,50,59,62"
-1582818209289545817,589905707_0,}rnlFpqguMC?,"LINESTRING(-77.048734 38.910073, -77.048734 38.910085)",POINT(-77.048734 38.910079),110010055001017,0,No Parking,"71,71,71,71,73,74,71,68,56,45,32,32,34,40,49,60,66,0,0,0,66,74,81,84","71,74,74,76,78,78,77,75,73,64,49,43,42,43,45,48,52,55,57,58,59,67,73,75"
6265824198110570942,50524890_12,imnlFdrguME?,"LINESTRING(-77.048829 38.909172, -77.048829 38.909199)",POINT(-77.048829 38.9091855),110010055002000,0,No Parking,"71,71,70,71,73,74,71,0,0,0,0,33,35,41,48,54,53,0,0,0,73,80,84,86","71,73,73,74,77,77,77,75,74,67,57,52,52,54,56,58,63,63,66,64,66,71,75,76"
8016833966806137396,6063023_4,yinlFncguM?P,"LINESTRING(-77.046476 38.908611, -77.046568 38.908611)",POINT(-77.046522 38.908611000009),110010055005002,0,No Parking,"36,36,36,37,40,44,45,43,38,27,14,14,17,17,19,22,24,23,25,27,35,45,54,62","39,44,44,46,46,49,47,45,41,32,21,19,19,19,21,23,26,29,33,30,35,49,56,59"
-9213859504579153333,6056258_2,s|mlFtlfuM?J,"LINESTRING(-77.04283 38.906502, -77.042888 38.906503)",POINT(-77.0428589999998 38.9065025000036),110010107002010,0,No Parking,"75,74,74,77,78,80,78,78,62,48,34,33,34,38,44,50,55,56,56,62,68,77,81,80","78,81,81,83,85,83,83,78,75,67,53,46,45,46,47,51,58,61,60,60,66,73,69,68"
7055130417307065320,469165482_0,qanlFzffuM]P,"LINESTRING(-77.041904 38.907291, -77.041995 38.907436)",POINT(-77.0419494999535 38.9073635000088),110010107002003,0,No Parking,"72,71,72,72,73,74,74,69,58,46,29,27,28,30,35,41,45,45,46,51,64,74,84,85","0,0,0,0,0,0,0,0,72,60,40,31,31,32,33,36,44,47,50,48,55,66,0,0"
-6522081706039167754,469922756_1,_anlFpkfuM?J,"LINESTRING(-77.042654 38.9072, -77.042712 38.9072)",POINT(-77.042683 38.9072000000036),110010107002010,0,No Parking,"67,65,65,65,66,67,63,53,44,36,32,31,32,35,42,47,53,46,51,61,69,78,83,83","69,68,73,73,74,75,74,71,71,59,45,37,38,37,39,41,49,50,51,46,48,59,67,74"
410329208410299101,935806772_0,qwmlFfufuMAvB,"LINESTRING(-77.044201 38.905691, -77.044802 38.905695)",POINT(-77.0445014999915 38.9056930003851),110010107002009,0,No Parking,"71,70,70,70,72,73,70,61,48,36,27,28,29,35,41,46,50,51,53,60,76,82,87,88","76,78,79,80,82,82,80,76,74,65,53,47,46,46,47,50,55,58,59,59,61,71,74,75"
-1830721138376184150,983121555_0,q~mlFlqeuM\?,"LINESTRING(-77.038469 38.906806, -77.038469 38.906662)",POINT(-77.038469 38.906734),110010107002014,0,No Parking,"38,38,37,37,38,40,37,0,0,0,0,19,21,22,26,31,35,0,0,0,55,64,68,65","36,41,40,42,43,48,45,42,46,37,28,23,23,24,25,27,32,33,34,32,39,50,55,54"
7023373924017234053,49887379_0,}xnlFzvfuM`@S,"LINESTRING(-77.044459 38.911025, -77.044362 38.910862)",POINT(-77.0444104999443 38.91094350001),110010055001007,0,Bus Stop: No Parking,"71,73,72,73,74,75,75,70,59,46,32,31,30,33,38,45,48,48,49,54,61,67,75,76","66,70,72,73,75,75,73,70,66,53,38,32,31,32,33,34,37,38,41,39,42,52,61,66"
5169346029592750228,6056366_1,}vklF`pfuM?I,"LINESTRING(-77.043366 38.895354, -77.04332 38.895354)",POINT(-77.043343 38.8953540000023),110010108002015,0,No Parking,"78,78,77,78,79,79,75,71,61,54,45,44,47,52,60,67,72,76,83,90,91,94,95,95","81,85,85,86,86,87,86,85,86,82,75,70,69,68,70,71,76,81,84,84,86,90,90,91"
-3016461724075658269,50431292_0,enklFjtfuMOZ,"LINESTRING(-77.044063 38.893955, -77.044204 38.894032)",POINT(-77.0441334999618 38.8939935000212),110010108002016,0,No Parking,"71,72,71,72,72,71,67,0,0,0,0,38,40,46,53,61,64,0,0,0,85,87,91,92","74,78,79,81,80,79,79,76,78,69,58,51,49,49,51,54,60,64,69,72,75,81,84,84"
5020855013666209720,50524889_0,cbllFtrguM_@?,"LINESTRING(-77.048909 38.897144, -77.048907 38.897297)",POINT(-77.0489080000011 38.8972205),110010108003005,0,No Parking,"77,77,77,77,78,78,74,60,51,40,40,39,42,47,53,61,53,55,59,73,86,91,94,95","85,86,86,87,88,88,87,84,83,76,65,59,58,59,60,63,68,72,75,79,80,85,88,89"
-9124635554323175984,50799230_0,sxllFzkguM?N,"LINESTRING(-77.047816 38.900741, -77.047896 38.900741)",POINT(-77.047856 38.9007410000068),110010108001003,0,No Parking,"62,62,62,63,64,65,61,60,47,35,26,24,26,31,38,44,50,52,54,67,78,84,87,88","74,77,76,78,79,80,79,77,77,70,58,52,51,52,53,55,61,64,67,70,73,78,83,84"
-3885930401393708068,130889756_2,}ellFjefuMS?,"LINESTRING(-77.041664 38.897745, -77.041664 38.897853)",POINT(-77.041664 38.897799),110010108002003,0,No Parking,"61,60,60,61,60,60,56,0,0,0,0,23,24,28,34,41,44,0,0,0,81,87,90,91","72,76,77,78,77,78,77,75,76,67,56,50,49,49,51,54,60,66,70,73,76,82,85,85"
-1010574085488133019,146537575_0,urklFtkcuM@G??DU,"LINESTRING(-77.02731 38.894673, -77.027157 38.894632)",POINT(-77.0272334999779 38.894652500025),110010062021024,0,No Parking,"68,68,67,68,69,68,63,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,80,83","74,73,74,74,76,76,75,70,61,46,29,21,20,20,21,22,28,31,37,39,46,58,67,69"
5810993477925143928,203025090_1,gfklFvibuMJ?J?,"LINESTRING(-77.02188 38.892683, -77.021881 38.892556)",POINT(-77.0218805000004 38.8926195),110010062021021,0,No Parking,"66,66,66,66,67,66,61,58,0,0,0,29,32,37,44,51,58,0,0,0,66,75,82,85","75,77,76,77,78,79,78,74,68,53,46,35,31,30,30,33,40,35,40,44,51,60,71,72"
2408441534303628572,345633935_0,g{llFfdguMF?,"LINESTRING(-77.046604 38.901159, -77.046604 38.901123)",POINT(-77.046604 38.901141),110010108001002,0,No Parking,"52,52,52,52,53,54,50,40,29,21,14,14,14,18,20,26,30,33,36,57,70,77,83,82","61,65,64,66,67,68,67,65,65,57,45,40,38,39,41,43,49,52,56,58,63,70,76,77"
-3905179402439046726,399539627_0,mwklF|zeuM?C?iA,"LINESTRING(-77.03999 38.895426, -77.039598 38.895426)",POINT(-77.039794 38.8954260001638),110010108002013,0,No Parking,"71,71,71,72,72,72,69,0,0,0,0,44,46,51,58,64,69,73,78,86,90,91,94,95","80,84,84,86,86,85,83,82,82,76,65,59,57,58,59,62,69,75,79,83,86,89,91,91"
-2914090717073284502,436136930_0,qfllFjpfuMd@?,"LINESTRING(-77.043424 38.897853, -77.043424 38.897664)",POINT(-77.043424 38.8977585),110010108002004,0,No Parking,"63,62,62,63,63,63,59,0,0,0,0,31,33,39,46,53,53,0,0,0,83,85,90,90","72,75,75,76,77,77,76,74,76,70,60,55,54,55,56,59,64,68,72,75,78,82,85,85"
315672619386183886,438958617_0,qqllFpyguM?gA,"LINESTRING(-77.050015 38.899611, -77.049645 38.899611)",POINT(-77.04983 38.899611000146),110010108001005,0,No Parking,"62,63,62,63,63,64,63,60,48,37,26,25,27,33,39,47,53,54,57,64,71,78,84,84","76,78,77,78,80,80,80,78,75,68,55,49,49,50,51,53,58,61,64,68,71,76,81,83"
8997761239809044622,438958617_5,aqllFziguM?A,"LINESTRING(-77.047505 38.899529, -77.047489 38.899529)",POINT(-77.047497 38.8995290000003),110010108003000,0,No Parking,"60,60,59,60,61,62,61,55,44,33,22,21,22,25,29,35,42,43,47,54,63,72,81,82","74,76,77,78,78,80,79,76,72,63,50,42,41,41,43,44,50,52,57,58,63,70,77,80"
-4775574998111809995,468450579_0,wbklFzjbuM?T,"LINESTRING(-77.022057 38.892121, -77.022172 38.892121)",POINT(-77.0221145 38.8921210000141),110010062021022,0,No Parking,"77,77,76,78,78,79,75,0,0,0,0,46,53,60,69,74,75,0,0,0,90,92,94,95","87,88,88,89,89,90,89,87,86,80,66,54,51,48,49,52,62,68,74,77,79,86,88,91"
-5156145797388743877,509326252_0,qmklFbsfuMIP,"LINESTRING(-77.043861 38.893852, -77.043945 38.893899)",POINT(-77.0439029999861 38.8938755000075),110010108002016,0,No Parking,"52,53,53,53,54,54,50,44,37,28,19,19,21,27,34,46,51,0,0,0,70,77,82,82","56,62,61,62,64,64,63,59,56,47,34,28,26,26,26,28,32,40,47,50,57,66,72,73"
-2382726565859603271,543712321_0,eillFx_fuM?F,"LINESTRING(-77.040774 38.898274, -77.040809 38.898274)",POINT(-77.0407915 38.8982740000013),110010108002003,0,No Parking,"73,73,72,73,74,73,69,0,0,0,0,32,33,40,48,56,64,0,0,0,89,93,94,95","81,85,85,86,87,87,86,84,84,77,68,63,61,62,64,67,73,77,82,84,85,88,90,91"
8360726508345587316,589533518_1,ecllFntguM?G,"LINESTRING(-77.049195 38.897309, -77.04916 38.897309)",POINT(-77.0491775 38.8973090000013),110010108003005,0,No Parking,"67,66,66,67,67,68,67,63,50,39,29,28,29,33,40,47,54,55,60,66,73,80,85,86","75,79,78,80,80,81,81,79,75,66,56,48,48,48,50,51,57,59,64,67,69,75,80,82"
8738468409209324744,130889755_1,suklFjefuMW?,"LINESTRING(-77.041664 38.895138, -77.041664 38.895264)",POINT(-77.041664 38.895201),110010108002014,0,Bus Stop: No Parking,"76,76,76,77,77,77,74,69,63,54,53,52,54,59,66,71,64,67,71,82,90,92,94,94","83,85,85,86,86,86,86,85,86,81,73,67,66,66,67,68,74,78,82,83,85,89,90,90"
-1476643491068641121,131463018_0,kvklF~pfuMv@?,"LINESTRING(-77.043517 38.895264, -77.043518 38.894977)",POINT(-77.043517500001 38.8951205),110010108002016,0,Bus Stop: No Parking,"79,80,79,80,80,80,77,73,64,54,45,43,45,51,58,65,72,75,78,85,91,93,95,95","87,87,88,88,89,88,87,85,85,79,71,64,62,62,63,66,73,77,81,84,85,88,90,91"
-1881674052200462794,589905653_4,iynlFncguM?Q,"LINESTRING(-77.04648 38.911094, -77.046388 38.911094)",POINT(-77.046434 38.911094000009),110010055001008,0,No Parking,"79,78,77,78,79,82,81,79,73,52,34,34,37,41,48,53,55,54,54,59,64,74,81,84","78,76,77,77,80,80,80,78,76,66,52,46,46,47,48,49,53,53,56,54,57,64,72,74"
4351851567586514176,50797102_7,iznlFvdguMH?,"LINESTRING(-77.046676 38.911254, -77.046676 38.9112)",POINT(-77.046676 38.911227),110010055001010,0,No Parking,"74,74,73,74,74,74,71,73,69,55,38,36,40,44,50,54,56,54,54,63,64,74,80,83","72,73,74,74,76,77,75,73,71,60,45,39,39,40,42,43,48,50,52,51,53,66,72,75"
-592798019929677846,130889721_3,opnlFb_guM?H,"LINESTRING(-77.045783 38.909681, -77.045829 38.909681)",POINT(-77.045806 38.9096810000023),110010055001015,0,No Parking,"46,45,44,45,47,48,43,26,21,16,14,21,23,27,28,34,35,0,0,0,53,63,73,76","50,52,51,50,53,55,56,50,50,42,30,25,25,26,27,29,35,34,36,35,39,50,60,63"
-2131456435995282430,130908288_0,sjnlFxyfuMT?,"LINESTRING(-77.044931 38.908742, -77.044931 38.908634)",POINT(-77.044931 38.908688),110010055005001,0,No Parking,"64,65,64,64,66,69,65,38,27,20,16,18,22,28,33,45,46,0,0,0,63,73,80,83","61,65,64,66,69,71,71,67,63,52,36,30,30,31,33,35,39,41,44,44,49,60,68,71"
8788201262238650758,130908288_0,}mnlFfyfuMD?,"LINESTRING(-77.044839 38.909272, -77.044839 38.909236)",POINT(-77.044839 38.909254),110010055005000,0,No Parking,"64,65,64,64,66,69,65,38,27,20,16,18,22,28,33,45,46,0,0,0,63,73,80,83","61,65,64,66,69,71,71,67,63,52,36,30,30,31,33,35,39,41,44,44,49,60,68,71"
6422650752308703316,346627382_1,{gnlFdefuMM?,"LINESTRING(-77.041633 38.908301, -77.041633 38.908373)",POINT(-77.041633 38.908337),110010107002002,0,No Parking,"66,65,65,66,66,67,63,60,48,38,28,28,30,34,40,45,47,0,0,0,66,73,79,80","69,70,71,71,73,74,73,70,71,60,45,36,36,36,38,40,47,47,48,46,50,62,67,66"
5723019338947916852,469922756_1,_anlFpjfuM?R,"LINESTRING(-77.042493 38.907201, -77.042585 38.907201)",POINT(-77.042539 38.907201000009),110010107002010,0,No Parking,"67,65,65,65,66,67,63,53,44,36,32,31,32,35,42,47,53,46,51,61,69,78,83,83","69,68,73,73,74,75,74,71,71,59,45,37,38,37,39,42,49,50,51,46,48,59,67,74"
-8517732306448653398,479469527_4,iinlFb}euM?@,"LINESTRING(-77.040342 38.908527, -77.040346 38.908529)",POINT(-77.040344 38.908528),110010107002002,0,No Parking,"78,78,77,78,78,79,77,74,68,58,47,47,50,57,62,65,63,0,0,0,71,77,79,82","73,76,76,78,78,79,78,77,80,73,63,55,55,56,58,60,64,63,63,58,59,67,70,70"
5931906394952141364,6056363_1,c{klFxlfuM?J,"LINESTRING(-77.042853 38.896016, -77.04291 38.896016)",POINT(-77.0428815 38.8960160000035),110010108002011,0,No Parking,"74,74,74,75,75,77,74,0,0,0,0,42,46,53,60,67,70,0,0,0,91,94,95,95","84,88,88,89,90,90,89,88,88,83,76,72,71,72,74,78,83,85,88,88,87,90,92,92"
94128769329309742,6063274_0,_kklFtefuMG?,"LINESTRING(-77.041708 38.893439, -77.041706 38.893484)",POINT(-77.0417070000003 38.8934615),110010108002022,0,No Parking,"69,69,69,70,71,72,72,70,62,55,44,42,46,50,58,65,72,76,78,82,86,89,92,91","81,82,82,82,83,84,84,82,80,74,62,55,54,54,55,58,66,73,78,80,83,87,90,90"
-7092058702819544777,24238018_1,shklFdqcuMI?C?,"LINESTRING(-77.028191 38.89306, -77.028191 38.893133)",POINT(-77.028191 38.8930965),110010062021025,0,No Parking,"80,79,79,79,79,78,74,60,51,43,35,40,44,50,61,66,73,0,0,0,88,90,92,94","83,84,85,85,86,86,85,81,78,68,54,41,39,38,39,41,53,63,70,74,77,84,86,87"
-3329202241115629445,50428539_0,i{klFnjguM?H,"LINESTRING(-77.047605 38.896051, -77.047651 38.896051)",POINT(-77.047628 38.8960510000023),110010108003004,0,No Parking,"60,60,60,60,61,61,57,46,34,23,16,16,16,20,23,29,36,38,43,62,73,80,86,88","69,71,71,71,74,74,74,71,68,57,45,39,38,38,39,42,48,52,58,60,65,72,78,81"
-3621112949941124288,50524889_3,wqllFnrguMW?,"LINESTRING(-77.048876 38.899642, -77.048876 38.899759)",POINT(-77.048876 38.8997005),110010108001005,0,No Parking,"62,62,62,62,63,64,60,57,47,36,30,28,30,36,43,51,49,51,54,67,79,85,89,89","73,77,76,77,79,80,79,78,78,71,61,55,55,55,56,59,63,65,68,70,74,80,84,85"
4903407293723957845,50524889_5,wxllFlrguMM?,"LINESTRING(-77.048866 38.900762, -77.048866 38.900834)",POINT(-77.048866 38.900798),110010108001004,0,No Parking,"61,61,61,62,63,64,61,0,0,0,0,26,28,35,42,48,51,0,0,0,73,79,85,88","72,76,75,74,75,76,75,73,72,66,54,49,49,50,52,54,63,60,63,64,70,78,83,86"
-6465726216795985535,50524889_5,g_mlFxqguMW?,"LINESTRING(-77.048774 38.901804, -77.048774 38.901921)",POINT(-77.048774 38.9018625),110010108001003,0,No Parking,"61,61,61,62,63,64,61,0,0,0,0,26,28,35,42,48,51,0,0,0,73,79,85,88","72,76,75,74,75,76,75,73,72,66,54,49,49,50,52,54,63,60,63,64,70,78,83,86"
8745412470319865746,50799230_2,cxllFroguM?B,"LINESTRING(-77.048423 38.900659, -77.04844 38.900659)",POINT(-77.0484315 38.9006590000003),110010108001006,0,No Parking,"53,54,53,54,54,56,54,49,37,27,19,18,19,23,30,35,40,41,44,50,57,64,72,76","68,71,71,71,73,74,72,69,65,56,45,40,39,40,41,43,47,49,52,55,57,64,72,74"
-1523741963720882878,50799230_4,sxllFzvguM?J,"LINESTRING(-77.049581 38.900737, -77.049639 38.900737)",POINT(-77.04961 38.9007370000036),110010108001004,0,No Parking,"51,51,52,51,53,54,53,49,38,28,19,18,19,23,29,35,39,39,42,46,56,63,71,74","66,70,69,70,72,72,72,69,65,57,44,38,38,39,40,42,46,47,50,51,54,61,68,73"
3565507441329844670,130889684_0,ikklFtffuM?F,"LINESTRING(-77.041865 38.893494, -77.041912 38.893494)",POINT(-77.0418885 38.8934940000023),110010108002021,0,No Parking,"82,82,81,82,82,82,79,74,67,65,56,56,57,63,70,77,81,84,87,92,94,95,96,96","87,87,87,88,88,88,88,87,87,83,75,69,68,69,69,73,79,83,87,88,90,92,93,93"
5206385625212357661,130889756_1,k`llFjefuMA?,"LINESTRING(-77.041664 38.896863, -77.041664 38.896867)",POINT(-77.041664 38.896865),110010108002012,0,No Parking,"75,74,73,75,75,76,72,0,0,0,0,33,37,43,51,58,62,0,0,0,92,95,96,96","84,86,87,88,88,89,87,85,85,79,71,65,64,65,66,69,75,79,84,86,88,91,92,92"
-8441634589444033642,130889756_1,{_llFjefuMM?,"LINESTRING(-77.041664 38.89678, -77.041664 38.896851)",POINT(-77.041664 38.8968155),110010108002012,0,No Parking,"75,74,73,75,75,76,72,0,0,0,0,33,37,43,51,58,62,0,0,0,92,95,96,96","84,86,87,88,88,89,87,85,85,79,71,65,64,65,66,69,75,79,84,86,88,91,92,92"
7272221719868221496,130908289_1,k_llFnyfuMO?,"LINESTRING(-77.044884 38.896697, -77.044883 38.896778)",POINT(-77.0448835000003 38.8967375),110010108002010,0,No Parking,"59,59,59,60,62,63,59,0,0,0,0,33,35,39,46,54,58,0,0,0,80,85,89,90","70,74,74,76,76,78,77,76,77,69,58,53,52,52,54,58,63,67,70,73,76,82,85,85"
520786131071796,130908289_1,wbllF`zfuMM?,"LINESTRING(-77.044968 38.897237, -77.044967 38.897309)",POINT(-77.0449675000003 38.897273),110010108002009,0,No Parking,"59,59,59,60,62,63,59,0,0,0,0,33,35,39,46,54,58,0,0,0,80,85,89,90","70,74,74,76,76,78,77,76,77,69,58,53,52,52,54,58,63,67,70,73,76,82,85,85"
-3053122505726652388,131463018_0,_tklF~pfuMN?,"LINESTRING(-77.043519 38.894878, -77.043519 38.894797)",POINT(-77.043519 38.8948375),110010108002016,0,No Parking,"79,80,79,80,80,80,77,73,64,54,45,43,45,51,58,65,72,75,78,85,91,93,95,95","87,87,88,88,89,88,87,85,85,79,71,64,62,62,63,66,73,77,81,84,85,88,90,91"
6867521075190896585,146537575_0,ksklF`ncuMBQ,"LINESTRING(-77.02769 38.89478, -77.027603 38.894756)",POINT(-77.0276464999927 38.8947680000081),110010062021024,0,No Parking,"68,68,67,68,69,68,63,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,80,83","74,73,74,74,76,76,75,70,61,46,29,21,20,20,21,22,28,31,37,39,46,58,67,69"
348278684131295102,297444245_0,amklFdccuMW?}@A,"LINESTRING(-77.025948 38.893768, -77.025942 38.894201)",POINT(-77.0259450000091 38.8939845),110010062021023,0,No Parking,"49,49,49,49,51,53,52,47,39,29,19,17,19,22,27,31,39,45,50,55,63,69,77,79","63,67,66,68,70,71,70,65,57,43,28,20,18,19,19,22,28,35,43,48,54,61,69,72"
-4420235863708194610,399539627_0,mwklFbefuM?c@?eA?w@,"LINESTRING(-77.041618 38.895426, -77.04081 38.895426)",POINT(-77.041214 38.8954260006961),110010108002013,0,No Parking,"71,71,71,72,72,72,69,0,0,0,0,44,46,51,58,64,69,73,78,86,90,91,94,95","80,84,84,86,86,85,83,82,82,76,65,59,57,58,59,62,69,75,79,83,86,89,91,91"
-6016650790942490204,399539627_0,mwklF|_fuM?],"LINESTRING(-77.040787 38.895426, -77.040637 38.895426)",POINT(-77.040712 38.895426000024),110010108002013,0,No Parking,"71,71,71,72,72,72,69,0,0,0,0,44,46,51,58,64,69,73,78,86,90,91,94,95","80,84,84,86,86,85,83,82,82,76,65,59,57,58,59,62,69,75,79,83,86,89,91,91"
-2352308316781285720,505208450_0,{jklF|weuMM?,"LINESTRING(-77.039511 38.89342, -77.039511 38.893492)",POINT(-77.039511 38.893456),110010108002022,0,No Parking,"88,86,85,87,88,88,87,83,80,75,71,69,69,72,78,70,78,80,83,92,94,96,97,97","88,91,91,92,92,93,92,92,92,87,80,72,65,61,62,65,73,80,85,87,88,92,93,95"
1467409160283382743,509326253_0,yzklFtmguMDI,"LINESTRING(-77.048107 38.895965, -77.04806 38.89594)",POINT(-77.0480834999959 38.8959525000024),110010062021053,0,No Parking,"68,68,68,68,69,69,64,0,0,0,0,31,33,39,45,54,58,0,0,0,79,86,89,90","76,79,78,79,81,81,81,79,77,68,54,48,47,48,49,53,59,62,67,68,72,78,83,85"
5336461177346348941,589533504_0,{}klFbqguMA@,"LINESTRING(-77.048659 38.896464, -77.048672 38.896471)",POINT(-77.0486654999997 38.8964675000002),110010108003004,0,No Parking,"62,62,61,62,63,63,59,0,0,0,0,26,29,34,38,48,50,0,0,0,79,86,90,90","70,72,72,73,75,75,76,73,72,63,51,47,47,48,49,52,59,62,68,70,72,80,83,84"
-3562336514346875668,1033847613_0,aqllFjpfuMD?P?,"LINESTRING(-77.043424 38.899526, -77.043424 38.899409)",POINT(-77.043424 38.8994675),110010108002001,0,No Parking,"75,74,74,74,74,73,69,0,0,0,0,32,33,40,47,54,57,0,0,0,86,90,92,92","83,86,86,87,87,86,85,83,82,76,67,61,60,61,62,65,70,74,77,80,82,85,89,89"
262367815878994890,589533504_0,}|klFjoguMWj@,"LINESTRING(-77.048382 38.896313, -77.048599 38.896432)",POINT(-77.0484904999091 38.8963725000502),110010108003004,0,Bus Stop: No Parking,"62,61,61,62,63,64,59,0,0,0,0,25,28,33,38,47,50,0,0,0,79,85,90,90","71,72,72,73,75,76,76,74,72,63,51,46,47,47,49,51,58,62,67,69,72,81,83,85"
-2632419959391843689,344730218_1,qbolFfiguM?N,"LINESTRING(-77.047404 38.912574, -77.047484 38.912574)",POINT(-77.047444 38.9125740000068),110010055001003,0,No Parking,"71,72,71,72,72,73,69,68,64,53,38,34,34,37,40,42,43,42,42,48,66,77,83,85","72,72,73,74,75,75,73,72,71,61,45,39,38,39,40,42,44,46,51,52,55,64,70,73"
2385933809798996997,6054449_0,k~nlFjbguM??,"LINESTRING(-77.046303 38.911901, -77.046299 38.911901)",POINT(-77.046301 38.911901),110010055001004,0,No Parking,"82,82,82,82,84,86,86,85,81,71,53,51,53,57,64,67,68,67,64,64,65,71,76,78","79,81,80,82,83,83,83,82,80,73,63,56,55,56,58,60,63,64,64,62,62,69,73,75"
4712885684776358933,50797102_7,i{nlFbdguM@?,"LINESTRING(-77.046584 38.911413, -77.046584 38.9114)",POINT(-77.046584 38.9114065),110010055001005,0,No Parking,"74,74,73,74,74,74,71,73,69,55,38,36,40,44,50,54,56,54,54,63,64,74,80,83","72,73,74,74,76,77,75,73,71,60,45,39,39,40,42,43,48,50,52,51,53,66,72,75"
-3653595480029293953,50797102_7,mznlFbdguMB?,"LINESTRING(-77.046584 38.911272, -77.046584 38.911254)",POINT(-77.046584 38.911263),110010055001005,0,No Parking,"74,74,73,74,74,74,71,73,69,55,38,36,40,44,50,54,56,54,54,63,64,74,80,83","72,73,74,74,76,77,75,73,71,60,45,39,39,40,42,43,48,50,52,51,53,66,72,75"
-418476210114653879,50797102_7,}{nlFbdguM@?,"LINESTRING(-77.046584 38.911512, -77.046584 38.911499)",POINT(-77.046584 38.9115055),110010055001005,0,No Parking,"74,74,73,74,74,74,71,73,69,55,38,36,40,44,50,54,56,54,54,63,64,74,80,83","72,73,74,74,76,77,75,73,71,60,45,39,39,40,42,43,48,50,52,51,53,66,72,75"
-1565557073014462305,589905653_4,iynlFn`guM?c@,"LINESTRING(-77.045995 38.911094, -77.045822 38.911094)",POINT(-77.0459085 38.9110940000319),110010055001008,0,No Parking,"79,78,77,78,79,82,81,79,73,52,34,34,37,41,48,53,55,54,54,59,64,74,81,84","78,76,77,77,80,80,80,78,76,66,52,46,46,47,48,49,53,53,56,54,57,64,72,74"
